[2017-10-02 00:00:00] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:04:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:04:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:04:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:04:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:04:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:04:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:07:26] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/RsStatusController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:07:38] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:38] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:39] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:39] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:39] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:40] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:41] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:41] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:41] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:42] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:42] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:42] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:43] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:07:50] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:08:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HwiController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:18:33] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:20:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:23:26] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:23:26] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:23:26] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:26:20] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:27:18] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:27:18] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:29:32] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:29:42] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:32:36] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/CacheController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:36:32] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:36:32] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 19:41:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:42:52] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:43:28] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:52:03] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/GangliaController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:52:42] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:52:42] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:52:42] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/IntegrationController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:54:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JenkinsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:54:59] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Index.phpController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:56:37] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JenkinsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 19:59:17] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WpJsonController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:02:03] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:02:57] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 20:02:57] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 20:08:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:08:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:09:50] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 20:12:24] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:17:17] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:17:17] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:17:17] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/IntegrationController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:17:30] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/MasterStatusController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:21:29] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:22:53] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WpJsonController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:25:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:26:28] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WarningController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:26:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JobsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:27:44] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/RsStatusController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:27:44] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:28:59] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 20:29:57] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:31:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/GangliaController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:32:33] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.jspController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:32:55] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:33:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HadoopController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:33:57] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Index.phpController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:39:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:40:46] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/CzbmjavhyiugController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:43:30] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WarningController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:47:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JobsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:48:40] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:52:32] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:53:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/MbvihgnfxtjsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:54:42] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.jspController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:57:51] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HadoopController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 20:58:56] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 20:58:56] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:02:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HwiController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:05:50] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:06:02] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HwiController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:22:17] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:22:17] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:25:59] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:28:00] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:28:00] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:29:03] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:34:36] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:34:52] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:44:39] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:53:07] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:53:07] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:53:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:53:53] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:54:01] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 21:57:59] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:59:00] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 21:59:54] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:00:01] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:00:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:00:49] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:01:02] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:01:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:01:21] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:04:00] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:04:00] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:05:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:06:43] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:07:48] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:07:48] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:07:48] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:07:49] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:16:03] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:19:56] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JenkinsController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:21:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:21:45] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:22:21] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:22:39] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:22:51] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:22:54] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WarningController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:22:59] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:23:03] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:23:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.jspController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:23:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HadoopController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-02 22:36:09] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:38:16] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:40:22] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:44:57] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:51:08] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
[2017-10-02 22:51:15] A Error Code: 0, Message:402, In Line :121, At File:/data/web/restful/app/controller/UserController.php
